sample_N,scenario,structure,estimator,outer_opt,dataset_id,parameter,param_class,true_value,estimate,rel_err,rel_err_pct,sq_rel,abs_rel
80,1,ode,focei,lbfgsb3c,12,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,12,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,12,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,12,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,12,var_CL,structural_other,0.1,0.10999023688866101,0.09990236888661005,9.990236888661006,0.009980483309156313,0.09990236888661005
80,1,ode,focei,lbfgsb3c,12,var_Vc,structural_other,0.1,0.06459783827892256,-0.35402161721077446,-35.40216172107745,0.12533130545253213,0.35402161721077446
80,1,ode,focei,lbfgsb3c,12,cov_VcCL,structural_other,0.02,0.014204664777271489,-0.2897667611364256,-28.976676113642558,0.08396477585949431,0.2897667611364256
80,1,ode,focei,lbfgsb3c,12,ResErr,structural_other,0.1,0.1026860651026062,0.026860651026061888,2.6860651026061886,7.214945735438795e-4,0.026860651026061888
80,1,ode,focei,lbfgsb3c,13,TVCL,structural_intercept,0.6,0.6295494822507975,0.04924913708466261,4.924913708466261,0.00242547750358389,0.04924913708466261
80,1,ode,focei,lbfgsb3c,13,TVVc,structural_intercept,20,21.117792756203524,0.05588963781017622,5.588963781017622,0.003123651614552679,0.05588963781017622
80,1,ode,focei,lbfgsb3c,13,TVQ,structural_other,1.8,1.859573609073131,0.03309644948507273,3.309644948507273,0.0010953749685179712,0.03309644948507273
80,1,ode,focei,lbfgsb3c,13,TVVp,structural_other,80,78.66839535310754,-0.01664505808615573,-1.6645058086155728,2.7705795869149824e-4,0.01664505808615573
80,1,ode,focei,lbfgsb3c,13,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,ode,focei,lbfgsb3c,13,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,13,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,13,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,13,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
