sample_N,scenario,structure,estimator,outer_opt,var,covar,shape,n_datasets,is_true,n_detected,detection_rate,n_TP,n_FN,n_FP
80,7,advan4,nonmem_scm,focei,CL,CRCL,exp,17,FALSE,17,1,0,0,17
80,7,advan4,nonmem_scm,focei,VC,BMI,exp,3,FALSE,3,1,0,0,3
80,7,advan4,nonmem_scm,focei,VC,BMI,power,6,FALSE,6,1,0,0,6
80,7,advan4,nonmem_scm,focei,VC,BW,exp,24,FALSE,24,1,0,0,24
80,7,advan4,nonmem_scm,focei,VC,CRCL,exp,1,FALSE,1,1,0,0,1
80,7,advan4,nonmem_scm,focei,VC,CRCL,power,1,FALSE,1,1,0,0,1
80,7,advan4,nonmem_scm,focei,VC,RACE,cat,3,FALSE,3,1,0,0,3
80,8,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,79,0.79,79,21,0
80,8,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,68,0.68,68,32,0
80,8,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,96,0.96,96,4,0
80,8,advan4,nonmem_scm,focei,CL,BMI,exp,1,FALSE,1,1,0,0,1
80,8,advan4,nonmem_scm,focei,CL,BW,power,3,FALSE,3,1,0,0,3
80,8,advan4,nonmem_scm,focei,CL,CRCL,exp,19,FALSE,19,1,0,0,19
80,8,advan4,nonmem_scm,focei,CL,RACE,cat,1,FALSE,1,1,0,0,1
80,8,advan4,nonmem_scm,focei,CL,SEX,cat,1,FALSE,1,1,0,0,1
80,8,advan4,nonmem_scm,focei,VC,BMI,exp,5,FALSE,5,1,0,0,5
80,8,advan4,nonmem_scm,focei,VC,BMI,power,9,FALSE,9,1,0,0,9
80,8,advan4,nonmem_scm,focei,VC,BW,exp,12,FALSE,12,1,0,0,12
80,8,advan4,nonmem_scm,focei,VC,CRCL,exp,4,FALSE,4,1,0,0,4
80,8,advan4,nonmem_scm,focei,VC,CRCL,power,1,FALSE,1,1,0,0,1
80,8,advan4,nonmem_scm,focei,VC,RACE,cat,1,FALSE,1,1,0,0,1
80,9,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,52,0.52,52,48,0
80,9,advan4,nonmem_scm,focei,CL,BMI,exp,4,FALSE,4,1,0,0,4
80,9,advan4,nonmem_scm,focei,CL,BMI,power,8,FALSE,8,1,0,0,8
80,9,advan4,nonmem_scm,focei,CL,BW,exp,34,FALSE,34,1,0,0,34
80,9,advan4,nonmem_scm,focei,CL,CRCL,exp,1,FALSE,1,1,0,0,1
80,9,advan4,nonmem_scm,focei,CL,CRCL,power,3,FALSE,3,1,0,0,3
80,9,advan4,nonmem_scm,focei,CL,RACE,cat,3,FALSE,3,1,0,0,3
80,9,advan4,nonmem_scm,focei,CL,SEX,cat,2,FALSE,2,1,0,0,2
80,9,advan4,nonmem_scm,focei,VC,BMI,power,5,FALSE,5,1,0,0,5
80,9,advan4,nonmem_scm,focei,VC,BW,power,2,FALSE,2,1,0,0,2
80,9,advan4,nonmem_scm,focei,VC,CRCL,power,2,FALSE,2,1,0,0,2
80,9,advan4,nonmem_scm,focei,VC,RACE,cat,2,FALSE,2,1,0,0,2
80,9,advan4,nonmem_scm,focei,VC,SEX,cat,1,FALSE,1,1,0,0,1
80,10,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,56,0.56,56,44,0
80,10,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,100,1,100,0,0
80,10,advan4,nonmem_scm,focei,CL,BMI,exp,5,FALSE,5,1,0,0,5
80,10,advan4,nonmem_scm,focei,CL,BMI,power,11,FALSE,11,1,0,0,11
80,10,advan4,nonmem_scm,focei,CL,BW,exp,28,FALSE,28,1,0,0,28
80,10,advan4,nonmem_scm,focei,CL,CRCL,power,1,FALSE,1,1,0,0,1
80,10,advan4,nonmem_scm,focei,CL,RACE,cat,2,FALSE,2,1,0,0,2
80,10,advan4,nonmem_scm,focei,CL,SEX,cat,1,FALSE,1,1,0,0,1
80,10,advan4,nonmem_scm,focei,VC,BMI,power,1,FALSE,1,1,0,0,1
80,10,advan4,nonmem_scm,focei,VC,BW,power,1,FALSE,1,1,0,0,1
80,10,advan4,nonmem_scm,focei,VC,CRCL,exp,2,FALSE,2,1,0,0,2
80,10,advan4,nonmem_scm,focei,VC,CRCL,power,5,FALSE,5,1,0,0,5
80,10,advan4,nonmem_scm,focei,VC,RACE,cat,2,FALSE,2,1,0,0,2
80,11,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,58,0.58,58,42,0
80,11,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,68,0.68,68,32,0
80,11,advan4,nonmem_scm,focei,CL,BMI,exp,4,FALSE,4,1,0,0,4
80,11,advan4,nonmem_scm,focei,CL,BMI,power,10,FALSE,10,1,0,0,10
80,11,advan4,nonmem_scm,focei,CL,BW,exp,24,FALSE,24,1,0,0,24
80,11,advan4,nonmem_scm,focei,CL,CRCL,exp,3,FALSE,3,1,0,0,3
80,11,advan4,nonmem_scm,focei,CL,CRCL,power,1,FALSE,1,1,0,0,1
80,11,advan4,nonmem_scm,focei,CL,RACE,cat,1,FALSE,1,1,0,0,1
80,11,advan4,nonmem_scm,focei,CL,SEX,cat,2,FALSE,2,1,0,0,2
80,11,advan4,nonmem_scm,focei,VC,BMI,exp,1,FALSE,1,1,0,0,1
80,11,advan4,nonmem_scm,focei,VC,BMI,power,9,FALSE,9,1,0,0,9
80,11,advan4,nonmem_scm,focei,VC,BW,exp,22,FALSE,22,1,0,0,22
80,11,advan4,nonmem_scm,focei,VC,CRCL,exp,1,FALSE,1,1,0,0,1
80,11,advan4,nonmem_scm,focei,VC,CRCL,power,2,FALSE,2,1,0,0,2
80,11,advan4,nonmem_scm,focei,VC,RACE,cat,2,FALSE,2,1,0,0,2
80,11,advan4,nonmem_scm,focei,VC,SEX,cat,2,FALSE,2,1,0,0,2
80,12,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,49,0.49,49,51,0
80,12,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,51,0.51,51,49,0
80,12,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,98,0.98,98,2,0
80,12,advan4,nonmem_scm,focei,CL,BMI,exp,5,FALSE,5,1,0,0,5
80,12,advan4,nonmem_scm,focei,CL,BMI,power,8,FALSE,8,1,0,0,8
80,12,advan4,nonmem_scm,focei,CL,BW,exp,37,FALSE,37,1,0,0,37
80,12,advan4,nonmem_scm,focei,CL,CRCL,power,1,FALSE,1,1,0,0,1
80,12,advan4,nonmem_scm,focei,CL,RACE,cat,1,FALSE,1,1,0,0,1
80,12,advan4,nonmem_scm,focei,VC,BMI,exp,10,FALSE,10,1,0,0,10
80,12,advan4,nonmem_scm,focei,VC,BMI,power,11,FALSE,11,1,0,0,11
80,12,advan4,nonmem_scm,focei,VC,BW,exp,24,FALSE,24,1,0,0,24
80,12,advan4,nonmem_scm,focei,VC,CRCL,power,3,FALSE,3,1,0,0,3
80,12,advan4,nonmem_scm,focei,VC,RACE,cat,1,FALSE,1,1,0,0,1
80,13,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,60,0.6,60,40,0
80,13,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,79,0.79,79,21,0
80,13,advan4,nonmem_scm,focei,CL,BMI,exp,2,FALSE,2,1,0,0,2
80,13,advan4,nonmem_scm,focei,CL,BMI,power,4,FALSE,4,1,0,0,4
80,13,advan4,nonmem_scm,focei,CL,BW,exp,29,FALSE,29,1,0,0,29
80,13,advan4,nonmem_scm,focei,CL,CRCL,exp,20,FALSE,20,1,0,0,20
80,13,advan4,nonmem_scm,focei,VC,BMI,exp,1,FALSE,1,1,0,0,1
80,13,advan4,nonmem_scm,focei,VC,BMI,power,3,FALSE,3,1,0,0,3
80,13,advan4,nonmem_scm,focei,VC,BW,power,1,FALSE,1,1,0,0,1
80,13,advan4,nonmem_scm,focei,VC,CRCL,exp,1,FALSE,1,1,0,0,1
80,13,advan4,nonmem_scm,focei,VC,CRCL,power,3,FALSE,3,1,0,0,3
80,13,advan4,nonmem_scm,focei,VC,RACE,cat,1,FALSE,1,1,0,0,1
80,14,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,65,0.65,65,35,0
80,14,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,76,0.76,76,24,0
80,14,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,99,0.99,99,1,0
80,14,advan4,nonmem_scm,focei,CL,BMI,exp,3,FALSE,3,1,0,0,3
80,14,advan4,nonmem_scm,focei,CL,BMI,power,6,FALSE,6,1,0,0,6
80,14,advan4,nonmem_scm,focei,CL,BW,exp,24,FALSE,24,1,0,0,24
80,14,advan4,nonmem_scm,focei,CL,CRCL,exp,21,FALSE,21,1,0,0,21
80,14,advan4,nonmem_scm,focei,CL,RACE,cat,1,FALSE,1,1,0,0,1
80,14,advan4,nonmem_scm,focei,CL,SEX,cat,1,FALSE,1,1,0,0,1
80,14,advan4,nonmem_scm,focei,VC,BMI,exp,1,FALSE,1,1,0,0,1
80,14,advan4,nonmem_scm,focei,VC,BW,exp,2,FALSE,2,1,0,0,2
80,14,advan4,nonmem_scm,focei,VC,BW,power,1,FALSE,1,1,0,0,1
80,15,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,58,0.58,58,42,0
80,15,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,77,0.77,77,23,0
80,15,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,61,0.61,61,39,0
80,15,advan4,nonmem_scm,focei,CL,BMI,exp,4,FALSE,4,1,0,0,4
80,15,advan4,nonmem_scm,focei,CL,BMI,power,8,FALSE,8,1,0,0,8
80,15,advan4,nonmem_scm,focei,CL,BW,exp,26,FALSE,26,1,0,0,26
80,15,advan4,nonmem_scm,focei,CL,CRCL,exp,18,FALSE,18,1,0,0,18
80,15,advan4,nonmem_scm,focei,CL,RACE,cat,3,FALSE,3,1,0,0,3
80,15,advan4,nonmem_scm,focei,CL,SEX,cat,1,FALSE,1,1,0,0,1
80,15,advan4,nonmem_scm,focei,VC,BMI,exp,4,FALSE,4,1,0,0,4
80,15,advan4,nonmem_scm,focei,VC,BMI,power,6,FALSE,6,1,0,0,6
80,15,advan4,nonmem_scm,focei,VC,BW,exp,29,FALSE,29,1,0,0,29
80,15,advan4,nonmem_scm,focei,VC,CRCL,power,2,FALSE,2,1,0,0,2
80,15,advan4,nonmem_scm,focei,VC,RACE,cat,1,FALSE,1,1,0,0,1
80,15,advan4,nonmem_scm,focei,VC,SEX,cat,2,FALSE,2,1,0,0,2
80,16,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,53,0.53,53,47,0
80,16,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,78,0.78,78,22,0
80,16,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,60,0.6,60,40,0
80,16,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,96,0.96,96,4,0
80,16,advan4,nonmem_scm,focei,CL,BMI,exp,3,FALSE,3,1,0,0,3
80,16,advan4,nonmem_scm,focei,CL,BMI,power,11,FALSE,11,1,0,0,11
80,16,advan4,nonmem_scm,focei,CL,BW,exp,27,FALSE,27,1,0,0,27
80,16,advan4,nonmem_scm,focei,CL,CRCL,exp,20,FALSE,20,1,0,0,20
80,16,advan4,nonmem_scm,focei,CL,RACE,cat,1,FALSE,1,1,0,0,1
80,16,advan4,nonmem_scm,focei,CL,SEX,cat,3,FALSE,3,1,0,0,3
80,16,advan4,nonmem_scm,focei,VC,BMI,exp,8,FALSE,8,1,0,0,8
80,16,advan4,nonmem_scm,focei,VC,BMI,power,4,FALSE,4,1,0,0,4
80,16,advan4,nonmem_scm,focei,VC,BW,exp,23,FALSE,23,1,0,0,23
80,16,advan4,nonmem_scm,focei,VC,CRCL,power,1,FALSE,1,1,0,0,1
80,16,advan4,nonmem_scm,focei,VC,RACE,cat,2,FALSE,2,1,0,0,2
300,1,advan4,nonmem_scm,focei,CL,BMI,exp,1,FALSE,1,1,0,0,1
300,1,advan4,nonmem_scm,focei,CL,CRCL,exp,1,FALSE,1,1,0,0,1
300,1,advan4,nonmem_scm,focei,CL,RACE,cat,2,FALSE,2,1,0,0,2
300,1,advan4,nonmem_scm,focei,VC,BMI,power,2,FALSE,2,1,0,0,2
300,1,advan4,nonmem_scm,focei,VC,BW,exp,1,FALSE,1,1,0,0,1
300,1,advan4,nonmem_scm,focei,VC,BW,power,3,FALSE,3,1,0,0,3
300,1,advan4,nonmem_scm,focei,VC,CRCL,exp,2,FALSE,2,1,0,0,2
300,1,advan4,nonmem_scm,focei,VC,RACE,cat,2,FALSE,2,1,0,0,2
300,1,advan4,nonmem_scm,focei,VC,SEX,cat,1,FALSE,1,1,0,0,1
300,2,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,100,1,100,0,0
300,2,advan4,nonmem_scm,focei,CL,BMI,exp,1,FALSE,1,1,0,0,1
300,2,advan4,nonmem_scm,focei,CL,BMI,power,3,FALSE,3,1,0,0,3
300,2,advan4,nonmem_scm,focei,CL,BW,power,1,FALSE,1,1,0,0,1
300,2,advan4,nonmem_scm,focei,CL,RACE,cat,1,FALSE,1,1,0,0,1
300,2,advan4,nonmem_scm,focei,CL,SEX,cat,1,FALSE,1,1,0,0,1
300,2,advan4,nonmem_scm,focei,VC,BMI,power,3,FALSE,3,1,0,0,3
300,2,advan4,nonmem_scm,focei,VC,BW,exp,1,FALSE,1,1,0,0,1
300,2,advan4,nonmem_scm,focei,VC,BW,power,4,FALSE,4,1,0,0,4
300,2,advan4,nonmem_scm,focei,VC,CRCL,exp,2,FALSE,2,1,0,0,2
300,2,advan4,nonmem_scm,focei,VC,CRCL,power,3,FALSE,3,1,0,0,3
300,3,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,91,0.91,91,9,0
300,3,advan4,nonmem_scm,focei,CL,BMI,power,1,FALSE,1,1,0,0,1
300,3,advan4,nonmem_scm,focei,CL,BW,power,1,FALSE,1,1,0,0,1
300,3,advan4,nonmem_scm,focei,CL,CRCL,power,2,FALSE,2,1,0,0,2
300,3,advan4,nonmem_scm,focei,CL,RACE,cat,2,FALSE,2,1,0,0,2
300,3,advan4,nonmem_scm,focei,VC,BMI,power,4,FALSE,4,1,0,0,4
300,3,advan4,nonmem_scm,focei,VC,BW,exp,9,FALSE,9,1,0,0,9
300,3,advan4,nonmem_scm,focei,VC,CRCL,power,2,FALSE,2,1,0,0,2
300,3,advan4,nonmem_scm,focei,VC,SEX,cat,1,FALSE,1,1,0,0,1
300,4,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,89,0.89,89,11,0
300,4,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,100,1,100,0,0
300,4,advan4,nonmem_scm,focei,CL,BMI,exp,1,FALSE,1,1,0,0,1
300,4,advan4,nonmem_scm,focei,CL,BW,power,2,FALSE,2,1,0,0,2
300,4,advan4,nonmem_scm,focei,CL,CRCL,power,1,FALSE,1,1,0,0,1
300,4,advan4,nonmem_scm,focei,VC,BMI,power,3,FALSE,3,1,0,0,3
300,4,advan4,nonmem_scm,focei,VC,BW,exp,1,FALSE,1,1,0,0,1
300,4,advan4,nonmem_scm,focei,VC,CRCL,power,3,FALSE,3,1,0,0,3
300,5,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,96,0.96,96,4,0
300,5,advan4,nonmem_scm,focei,CL,BMI,power,3,FALSE,3,1,0,0,3
300,5,advan4,nonmem_scm,focei,CL,BW,power,2,FALSE,2,1,0,0,2
300,5,advan4,nonmem_scm,focei,CL,CRCL,exp,4,FALSE,4,1,0,0,4
300,5,advan4,nonmem_scm,focei,CL,SEX,cat,1,FALSE,1,1,0,0,1
300,5,advan4,nonmem_scm,focei,VC,BMI,exp,3,FALSE,3,1,0,0,3
300,5,advan4,nonmem_scm,focei,VC,BMI,power,3,FALSE,3,1,0,0,3
300,5,advan4,nonmem_scm,focei,VC,BW,power,1,FALSE,1,1,0,0,1
300,5,advan4,nonmem_scm,focei,VC,CRCL,exp,2,FALSE,2,1,0,0,2
300,5,advan4,nonmem_scm,focei,VC,CRCL,power,1,FALSE,1,1,0,0,1
300,5,advan4,nonmem_scm,focei,VC,RACE,cat,2,FALSE,2,1,0,0,2
300,5,advan4,nonmem_scm,focei,VC,SEX,cat,2,FALSE,2,1,0,0,2
300,6,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,94,0.94,94,6,0
300,6,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,100,1,100,0,0
300,6,advan4,nonmem_scm,focei,CL,BMI,power,2,FALSE,2,1,0,0,2
300,6,advan4,nonmem_scm,focei,CL,CRCL,exp,6,FALSE,6,1,0,0,6
300,6,advan4,nonmem_scm,focei,CL,RACE,cat,1,FALSE,1,1,0,0,1
300,6,advan4,nonmem_scm,focei,CL,SEX,cat,1,FALSE,1,1,0,0,1
300,6,advan4,nonmem_scm,focei,VC,BMI,power,3,FALSE,3,1,0,0,3
300,6,advan4,nonmem_scm,focei,VC,BW,exp,1,FALSE,1,1,0,0,1
300,6,advan4,nonmem_scm,focei,VC,BW,power,1,FALSE,1,1,0,0,1
300,7,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,89,0.89,89,11,0
300,7,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,85,0.85,85,15,0
300,7,advan4,nonmem_scm,focei,CL,BMI,exp,2,FALSE,2,1,0,0,2
300,7,advan4,nonmem_scm,focei,CL,BMI,power,2,FALSE,2,1,0,0,2
300,7,advan4,nonmem_scm,focei,CL,BW,exp,1,FALSE,1,1,0,0,1
300,7,advan4,nonmem_scm,focei,CL,BW,power,2,FALSE,2,1,0,0,2
300,7,advan4,nonmem_scm,focei,CL,CRCL,exp,9,FALSE,9,1,0,0,9
300,7,advan4,nonmem_scm,focei,VC,BMI,power,2,FALSE,2,1,0,0,2
300,7,advan4,nonmem_scm,focei,VC,BW,exp,15,FALSE,15,1,0,0,15
300,7,advan4,nonmem_scm,focei,VC,CRCL,power,1,FALSE,1,1,0,0,1
300,7,advan4,nonmem_scm,focei,VC,RACE,cat,2,FALSE,2,1,0,0,2
300,7,advan4,nonmem_scm,focei,VC,SEX,cat,1,FALSE,1,1,0,0,1
300,8,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,92,0.92,92,8,0
300,8,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,87,0.87,87,13,0
300,8,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,100,1,100,0,0
300,8,advan4,nonmem_scm,focei,CL,BMI,exp,4,FALSE,4,1,0,0,4
300,8,advan4,nonmem_scm,focei,CL,BMI,power,4,FALSE,4,1,0,0,4
300,8,advan4,nonmem_scm,focei,CL,BW,exp,1,FALSE,1,1,0,0,1
300,8,advan4,nonmem_scm,focei,CL,BW,power,1,FALSE,1,1,0,0,1
300,8,advan4,nonmem_scm,focei,CL,CRCL,exp,5,FALSE,5,1,0,0,5
300,8,advan4,nonmem_scm,focei,CL,RACE,cat,1,FALSE,1,1,0,0,1
300,8,advan4,nonmem_scm,focei,CL,SEX,cat,4,FALSE,4,1,0,0,4
300,8,advan4,nonmem_scm,focei,VC,BMI,power,3,FALSE,3,1,0,0,3
300,8,advan4,nonmem_scm,focei,VC,BW,exp,6,FALSE,6,1,0,0,6
300,8,advan4,nonmem_scm,focei,VC,CRCL,exp,1,FALSE,1,1,0,0,1
300,8,advan4,nonmem_scm,focei,VC,CRCL,power,5,FALSE,5,1,0,0,5
300,8,advan4,nonmem_scm,focei,VC,RACE,cat,1,FALSE,1,1,0,0,1
300,9,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,76,0.76,76,24,0
300,9,advan4,nonmem_scm,focei,CL,BMI,exp,1,FALSE,1,1,0,0,1
300,9,advan4,nonmem_scm,focei,CL,BMI,power,4,FALSE,4,1,0,0,4
300,9,advan4,nonmem_scm,focei,CL,BW,exp,23,FALSE,23,1,0,0,23
300,9,advan4,nonmem_scm,focei,CL,CRCL,exp,1,FALSE,1,1,0,0,1
300,9,advan4,nonmem_scm,focei,CL,CRCL,power,2,FALSE,2,1,0,0,2
300,9,advan4,nonmem_scm,focei,CL,RACE,cat,2,FALSE,2,1,0,0,2
300,9,advan4,nonmem_scm,focei,CL,SEX,cat,2,FALSE,2,1,0,0,2
300,9,advan4,nonmem_scm,focei,VC,BMI,exp,2,FALSE,2,1,0,0,2
300,9,advan4,nonmem_scm,focei,VC,BMI,power,1,FALSE,1,1,0,0,1
300,9,advan4,nonmem_scm,focei,VC,BW,exp,1,FALSE,1,1,0,0,1
300,9,advan4,nonmem_scm,focei,VC,BW,power,2,FALSE,2,1,0,0,2
300,9,advan4,nonmem_scm,focei,VC,CRCL,power,1,FALSE,1,1,0,0,1
300,9,advan4,nonmem_scm,focei,VC,RACE,cat,2,FALSE,2,1,0,0,2
300,9,advan4,nonmem_scm,focei,VC,SEX,cat,2,FALSE,2,1,0,0,2
300,10,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,81,0.81,81,19,0
300,10,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,100,1,100,0,0
300,10,advan4,nonmem_scm,focei,CL,BMI,power,6,FALSE,6,1,0,0,6
300,10,advan4,nonmem_scm,focei,CL,BW,exp,17,FALSE,17,1,0,0,17
300,10,advan4,nonmem_scm,focei,CL,CRCL,power,4,FALSE,4,1,0,0,4
300,10,advan4,nonmem_scm,focei,CL,RACE,cat,2,FALSE,2,1,0,0,2
300,10,advan4,nonmem_scm,focei,CL,SEX,cat,2,FALSE,2,1,0,0,2
300,10,advan4,nonmem_scm,focei,VC,BMI,power,1,FALSE,1,1,0,0,1
300,10,advan4,nonmem_scm,focei,VC,BW,power,3,FALSE,3,1,0,0,3
300,10,advan4,nonmem_scm,focei,VC,CRCL,exp,1,FALSE,1,1,0,0,1
300,10,advan4,nonmem_scm,focei,VC,CRCL,power,1,FALSE,1,1,0,0,1
300,10,advan4,nonmem_scm,focei,VC,RACE,cat,1,FALSE,1,1,0,0,1
300,11,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,78,0.78,78,22,0
300,11,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,89,0.89,89,11,0
300,11,advan4,nonmem_scm,focei,CL,BMI,power,3,FALSE,3,1,0,0,3
300,11,advan4,nonmem_scm,focei,CL,BW,exp,21,FALSE,21,1,0,0,21
300,11,advan4,nonmem_scm,focei,CL,CRCL,exp,1,FALSE,1,1,0,0,1
300,11,advan4,nonmem_scm,focei,CL,RACE,cat,2,FALSE,2,1,0,0,2
300,11,advan4,nonmem_scm,focei,CL,SEX,cat,2,FALSE,2,1,0,0,2
300,11,advan4,nonmem_scm,focei,VC,BMI,power,2,FALSE,2,1,0,0,2
300,11,advan4,nonmem_scm,focei,VC,BW,exp,11,FALSE,11,1,0,0,11
300,11,advan4,nonmem_scm,focei,VC,CRCL,exp,1,FALSE,1,1,0,0,1
300,11,advan4,nonmem_scm,focei,VC,CRCL,power,1,FALSE,1,1,0,0,1
300,11,advan4,nonmem_scm,focei,VC,SEX,cat,4,FALSE,4,1,0,0,4
300,12,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,80,0.8,80,20,0
300,12,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,81,0.81,81,19,0
300,12,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,100,1,100,0,0
300,12,advan4,nonmem_scm,focei,CL,BMI,power,4,FALSE,4,1,0,0,4
300,12,advan4,nonmem_scm,focei,CL,BW,exp,19,FALSE,19,1,0,0,19
300,12,advan4,nonmem_scm,focei,CL,CRCL,exp,1,FALSE,1,1,0,0,1
300,12,advan4,nonmem_scm,focei,CL,CRCL,power,2,FALSE,2,1,0,0,2
300,12,advan4,nonmem_scm,focei,CL,RACE,cat,2,FALSE,2,1,0,0,2
300,12,advan4,nonmem_scm,focei,CL,SEX,cat,1,FALSE,1,1,0,0,1
300,12,advan4,nonmem_scm,focei,VC,BMI,power,5,FALSE,5,1,0,0,5
300,12,advan4,nonmem_scm,focei,VC,BW,exp,15,FALSE,15,1,0,0,15
300,12,advan4,nonmem_scm,focei,VC,CRCL,exp,1,FALSE,1,1,0,0,1
300,12,advan4,nonmem_scm,focei,VC,CRCL,power,2,FALSE,2,1,0,0,2
300,12,advan4,nonmem_scm,focei,VC,RACE,cat,1,FALSE,1,1,0,0,1
300,13,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,87,0.87,87,13,0
300,13,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,92,0.92,92,8,0
300,13,advan4,nonmem_scm,focei,CL,BMI,exp,1,FALSE,1,1,0,0,1
300,13,advan4,nonmem_scm,focei,CL,BMI,power,2,FALSE,2,1,0,0,2
300,13,advan4,nonmem_scm,focei,CL,BW,exp,11,FALSE,11,1,0,0,11
300,13,advan4,nonmem_scm,focei,CL,CRCL,exp,7,FALSE,7,1,0,0,7
300,13,advan4,nonmem_scm,focei,CL,RACE,cat,2,FALSE,2,1,0,0,2
300,13,advan4,nonmem_scm,focei,CL,SEX,cat,3,FALSE,3,1,0,0,3
300,13,advan4,nonmem_scm,focei,VC,BMI,power,2,FALSE,2,1,0,0,2
300,13,advan4,nonmem_scm,focei,VC,BW,exp,1,FALSE,1,1,0,0,1
300,13,advan4,nonmem_scm,focei,VC,BW,power,3,FALSE,3,1,0,0,3
300,13,advan4,nonmem_scm,focei,VC,CRCL,exp,1,FALSE,1,1,0,0,1
300,13,advan4,nonmem_scm,focei,VC,RACE,cat,1,FALSE,1,1,0,0,1
300,13,advan4,nonmem_scm,focei,VC,SEX,cat,3,FALSE,3,1,0,0,3
300,14,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,80,0.8,80,20,0
300,14,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,95,0.95,95,5,0
300,14,advan4,nonmem_scm,focei,VC,SEX,cat,100,TRUE,100,1,100,0,0
300,14,advan4,nonmem_scm,focei,CL,BMI,power,1,FALSE,1,1,0,0,1
300,14,advan4,nonmem_scm,focei,CL,BW,exp,20,FALSE,20,1,0,0,20
300,14,advan4,nonmem_scm,focei,CL,CRCL,exp,5,FALSE,5,1,0,0,5
300,14,advan4,nonmem_scm,focei,CL,RACE,cat,1,FALSE,1,1,0,0,1
300,14,advan4,nonmem_scm,focei,VC,BMI,power,4,FALSE,4,1,0,0,4
300,14,advan4,nonmem_scm,focei,VC,BW,exp,1,FALSE,1,1,0,0,1
300,14,advan4,nonmem_scm,focei,VC,BW,power,3,FALSE,3,1,0,0,3
300,14,advan4,nonmem_scm,focei,VC,CRCL,exp,1,FALSE,1,1,0,0,1
300,14,advan4,nonmem_scm,focei,VC,CRCL,power,2,FALSE,2,1,0,0,2
300,14,advan4,nonmem_scm,focei,VC,RACE,cat,2,FALSE,2,1,0,0,2
300,15,advan4,nonmem_scm,focei,CL,BW,power,100,TRUE,78,0.78,78,22,0
300,15,advan4,nonmem_scm,focei,CL,CRCL,power,100,TRUE,93,0.93,93,7,0
300,15,advan4,nonmem_scm,focei,VC,BW,power,100,TRUE,80,0.8,80,20,0
300,15,advan4,nonmem_scm,focei,CL,BMI,power,1,FALSE,1,1,0,0,1
300,15,advan4,nonmem_scm,focei,CL,BW,exp,21,FALSE,21,1,0,0,21
300,15,advan4,nonmem_scm,focei,CL,CRCL,exp,7,FALSE,7,1,0,0,7
300,15,advan4,nonmem_scm,focei,CL,RACE,cat,2,FALSE,2,1,0,0,2
300,15,advan4,nonmem_scm,focei,CL,SEX,cat,2,FALSE,2,1,0,0,2
300,15,advan4,nonmem_scm,focei,VC,BMI,power,1,FALSE,1,1,0,0,1
