sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
80,14,ode,var_CL,structural_other,0.1,100,-8.83966518724999,-6.740605758958007,13.459728637300023,17.088998499316038,25.834567762490003
80,14,ode,var_Vc,structural_other,0.1,100,-35.26554353730001,-33.746079429164006,35.26554353730001,38.34142858644063,55.29378292896002
80,15,linCmt,CLBW,covariate_beta,0.75,86,-11.673623461466669,-30.358402808609693,26.713961455933333,59.71661014977299,98.88822662416868
80,15,linCmt,CLcrCL,covariate_beta,0.5,99,-3.6530876047999983,-15.943081745673132,23.280747429000005,47.73643977898075,98.9883714518224
80,15,linCmt,VcBW,covariate_beta,1,90,-26.079146912450003,-47.058604121365214,26.829285262650004,66.55321668241814,98.9557134593333
80,15,linCmt,TVCL,structural_intercept,0.6,100,-10.230542970216426,-8.915600002198666,10.984764827238555,15.008087116456014,21.80751859433983
80,15,linCmt,TVVc,structural_intercept,20,100,-5.143924403176259,-5.560461032669788,8.249230380964097,12.060727626582752,20.251531547417716
80,15,linCmt,ResErr,structural_other,0.1,100,16.546492799499994,16.239131139229997,16.546492799499994,16.8569174794437,21.864502398999992
80,15,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
80,15,linCmt,TVQ,structural_other,1.8,100,3.6304269922206465,3.5316844796289533,3.6304269922206465,3.9584479013961706,5.9430222533635435
80,15,linCmt,TVVp,structural_other,80,100,1.9728157958713675,1.8994554678232356,1.9903673874583825,2.300863962402072,3.511782410970895
80,15,linCmt,cov_VcCL,structural_other,0.02,100,-1.7981199630000104,-1.4808998034809984,27.029704935499986,35.5740772426489,59.46049863682003
80,15,linCmt,var_CL,structural_other,0.1,100,-6.398883556300021,-4.958114450242005,12.29771947824998,17.532743649471442,27.958278390220002
80,15,linCmt,var_Vc,structural_other,0.1,100,-42.3192140322,-40.408474897431,42.3192140322,43.90016784369413,60.37822180693001
80,15,ode,CLBW,covariate_beta,0.75,86,-11.681970472400005,-30.801129711399923,26.563085757999993,59.66416399515593,98.87969469164332
80,15,ode,CLcrCL,covariate_beta,0.5,99,-3.6941829601999987,-15.956599656118827,23.409163543199995,47.75252364288065,98.9882776424284
80,15,ode,VcBW,covariate_beta,1,90,-26.816567446049998,-46.64323583164019,28.655681745549998,66.9089221565681,98.95643481196981
80,15,ode,TVCL,structural_intercept,0.6,100,-10.234489567524236,-8.868022466699305,10.74939392163098,14.98704140403255,21.893219369127323
80,15,ode,TVVc,structural_intercept,20,100,-5.336217936682175,-5.817507599019154,8.094574199114673,12.516252969272317,21.201633898373792
80,15,ode,ResErr,structural_other,0.1,100,16.68270053999999,16.280295566269995,16.68270053999999,16.917320393287863,21.8837210212
80,15,ode,TVKA,structural_other,0.7,100,0,0,0,0,0
80,15,ode,TVQ,structural_other,1.8,100,3.5633181539895253,3.544483843263574,3.5633181539895253,3.9623368467915485,6.006020206450485
80,15,ode,TVVp,structural_other,80,100,1.9293172565610563,1.9207250723951699,1.9457885077963155,2.310325489015147,3.540606753765678
80,15,ode,cov_VcCL,structural_other,0.02,100,-1.8465606882500218,-1.5536504453859987,26.547877994249998,35.89697741714558,60.16203473483001
80,15,ode,var_CL,structural_other,0.1,100,-6.428881000550016,-4.958169311710004,12.364552834949984,17.50498018706257,27.874801087990075
80,15,ode,var_Vc,structural_other,0.1,100,-42.6239193387,-40.515632111424,42.6239193387,44.02524913242253,62.27734324349999
